Id,Label,EntityType,Subtype,Domain,SourceLayer,FamilyId,FamilyName,ImplementationState,PrimaryGradeBand,PrimaryContentDomain,OfficialIdentifier,DocumentPath,ArtifactType,Purpose,DeliveryFormat,SourcePath,DecisionType,Outcome,RegistryId,SliceId,Status,ReviewStatus,SupportedProfiles,MappedFamilyIds,MappedGradeBands,MappedContentDomains,NodeIds,EntryNodeIds,LearnerStateFields,VerificationGateTargets,FailureModeTargets,InterventionTargets,ResponseModesSupported,AccessibilityTags,LanguageSupportTags,AppliesWhen
anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-thematic-historical-analysis-and-periodization,thematic historical analysis and periodization,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,history and source reasoning,social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-thematic-historical-analysis-and-periodization,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,history and source reasoning,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historiography-public-history-and-capstone-argument,historiography public history and capstone argument,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,history and source reasoning,social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historiography-public-history-and-capstone-argument,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,history and source reasoning,,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-observe-describe-and-question,observe describe and question,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,"inquiry, evidence, and discourse",social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-observe-describe-and-question,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-compare-classify-and-sequence-evidence,compare classify and sequence evidence,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,"inquiry, evidence, and discourse",social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-compare-classify-and-sequence-evidence,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-supported-explanation-from-evidence,supported explanation from evidence,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,"inquiry, evidence, and discourse",social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-supported-explanation-from-evidence,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-investigation-design-representation-and-data-use,investigation design representation and data use,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,"inquiry, evidence, and discourse",social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-investigation-design-representation-and-data-use,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-evaluation-of-sources-models-and-claims,evaluation of sources models and claims,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,"inquiry, evidence, and discourse",social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-evaluation-of-sources-models-and-claims,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,,,,,,,
anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-synthesis-argument-and-public-communication,synthesis argument and public communication,StandardsAnchor,repository_anchor,social_studies,standards_overlay,,,,Kindergarten to Grade 12,"inquiry, evidence, and discourse",social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-synthesis-argument-and-public-communication,docs/standards/social-studies-standards-inventory.json,,,,,,,,,draft,draft,,,Kindergarten to Grade 12,"inquiry, evidence, and discourse",,,,,,,,,,
state_profile:CA-SS,california_history_social_science_profile,StateProfile,state_profile,social_studies,standards_overlay,,,,,,California,docs/standards/states/california-social-studies-standards.md,,discipline-bundled baseline-derived,,,,,,,draft,draft,,,,,,,,,,,,,,
state_profile:NY-SS,new_york_social_studies_framework_profile,StateProfile,state_profile,social_studies,standards_overlay,,,,,,New York,docs/standards/states/new-york-social-studies-standards.md,,inquiry-centered baseline-derived,,,,,,,draft,draft,,,,,,,,,,,,,,
state_profile:TX-SS,texas_social_studies_teks_profile,StateProfile,state_profile,social_studies,standards_overlay,,,,,,Texas,docs/standards/states/texas-social-studies-standards.md,,state-distinct,,,,,,,draft,draft,,,,,,,,,,,,,,
overlay:ap-united-states-history-overlay,AP United States History Overlay,AssessmentOverlay,assessment_overlay,social_studies,assessment_overlay,,,,,,AP United States History,domains/social_studies/assessment-overlays/assessment-overlays.json,,content_substantial_but_compressed,,,,,,,draft,draft,,,,,,,,,,,,,,
assessment_unit:apush-historical-thinking-and-sourcing,"Historical thinking, sourcing, and argument",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apush-historical-thinking-and-sourcing,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,Q4;Q5;Q6;H4;H5;H6;A1;A2,,,,,,,,,
assessment_unit:apush-periodization-and-change-over-time,"Periodization, causation, and change over time",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apush-periodization-and-change-over-time,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,H1;H2;H3;H5;H6,,,,,,,,,
assessment_unit:apush-government-society-and-public-life,"Government, society, and public life",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apush-government-society-and-public-life,domains/social_studies/assessment-overlays/assessment-overlays.json,,partially_covered,,,,,,,draft,draft,,,,,C2;C3;C4;C5;H3;H4,,,,,,,,,
assessment_unit:apush-economy-geography-and-reform,"Economy, geography, migration, and reform",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apush-economy-geography-and-reform,domains/social_studies/assessment-overlays/assessment-overlays.json,,partially_covered,,,,,,,draft,draft,,,,,G3;G4;G5;E3;E4;H3;H5,,,,,,,,,
overlay:ap-world-history-modern-overlay,AP World History: Modern Overlay,AssessmentOverlay,assessment_overlay,social_studies,assessment_overlay,,,,,,AP World History: Modern,domains/social_studies/assessment-overlays/assessment-overlays.json,,content_substantial_but_compressed,,,,,,,draft,draft,,,,,,,,,,,,,,
assessment_unit:apwh-historical-thinking-and-comparison,"Historical thinking, comparison, and argument",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apwh-historical-thinking-and-comparison,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,Q4;Q5;Q6;H4;H5;H6;A1;A2,,,,,,,,,
assessment_unit:apwh-global-processes-and-periodization,"Global processes, periodization, and change over time",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apwh-global-processes-and-periodization,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,H2;H3;H5;G5;G6,,,,,,,,,
assessment_unit:apwh-state-building-economy-and-exchange,"State building, economy, and exchange",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apwh-state-building-economy-and-exchange,domains/social_studies/assessment-overlays/assessment-overlays.json,,partially_covered,,,,,,,draft,draft,,,,,C4;C5;E3;E4;E5;H3;H5,,,,,,,,,
assessment_unit:apwh-geography-migration-and-human-systems,"Geography, migration, and human systems",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apwh-geography-migration-and-human-systems,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,G2;G3;G4;G5;G6;H3,,,,,,,,,
overlay:ap-united-states-government-and-politics-overlay,AP United States Government and Politics Overlay,AssessmentOverlay,assessment_overlay,social_studies,assessment_overlay,,,,,,AP United States Government and Politics,domains/social_studies/assessment-overlays/assessment-overlays.json,,content_substantial_but_compressed,,,,,,,draft,draft,,,,,,,,,,,,,,
assessment_unit:apusgov-foundations-and-constitutional-principles,Foundations and constitutional principles,AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apusgov-foundations-and-constitutional-principles,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,C2;C3;C4;C5;C6,,,,,,,,,
assessment_unit:apusgov-interactions-among-branches-and-institutions,Interactions among branches and institutions,AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apusgov-interactions-among-branches-and-institutions,domains/social_studies/assessment-overlays/assessment-overlays.json,,partially_covered,,,,,,,draft,draft,,,,,C2;C4;C5;C6,,,,,,,,,
assessment_unit:apusgov-civil-liberties-rights-and-public-policy,"Civil liberties, rights, and public policy",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apusgov-civil-liberties-rights-and-public-policy,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,C2;C4;C5;C6;Q5;Q6,,,,,,,,,
assessment_unit:apusgov-political-participation-and-deliberation,Political participation and deliberation,AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apusgov-political-participation-and-deliberation,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,C1;C3;C5;C6;Q3;Q6;A2,,,,,,,,,
assessment_unit:apusgov-evidence-analysis-and-argument,Evidence analysis and argument,AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apusgov-evidence-analysis-and-argument,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,Q4;Q5;Q6;A1;A2;C6,,,,,,,,,
overlay:ap-comparative-government-and-politics-overlay,AP Comparative Government and Politics Overlay,AssessmentOverlay,assessment_overlay,social_studies,assessment_overlay,,,,,,AP Comparative Government and Politics,domains/social_studies/assessment-overlays/assessment-overlays.json,,content_partial,,,,,,,draft,draft,,,,,,,,,,,,,,
assessment_unit:apcompgov-political-systems-and-regimes,Political systems and regime comparison,AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apcompgov-political-systems-and-regimes,domains/social_studies/assessment-overlays/assessment-overlays.json,,partially_covered,,,,,,,draft,draft,,,,,C4;C5;C6;Q5,,,,,,,,,
assessment_unit:apcompgov-participation-rights-and-public-life,"Participation, rights, and public life",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apcompgov-participation-rights-and-public-life,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,C2;C3;C5;C6;Q6,,,,,,,,,
assessment_unit:apcompgov-policy-economy-and-development,"Policy, economy, and development",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apcompgov-policy-economy-and-development,domains/social_studies/assessment-overlays/assessment-overlays.json,,partially_covered,,,,,,,draft,draft,,,,,C4;E4;E5;G5;G6,,,,,,,,,
assessment_unit:apcompgov-argument-and-source-analysis,Argument and source analysis,AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apcompgov-argument-and-source-analysis,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,Q4;Q5;Q6;A1;A2,,,,,,,,,
overlay:ap-human-geography-overlay,AP Human Geography Overlay,AssessmentOverlay,assessment_overlay,social_studies,assessment_overlay,,,,,,AP Human Geography,domains/social_studies/assessment-overlays/assessment-overlays.json,,content_substantial_but_compressed,,,,,,,draft,draft,,,,,,,,,,,,,,
assessment_unit:aphg-spatial-concepts-and-geographic-tools,Spatial concepts and geographic tools,AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,aphg-spatial-concepts-and-geographic-tools,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,G1;G2;G3;G4;Q4,,,,,,,,,
assessment_unit:aphg-population-migration-and-human-systems,"Population, migration, and human systems",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,aphg-population-migration-and-human-systems,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,G2;G3;G5;G6,,,,,,,,,
assessment_unit:aphg-economic-and-cultural-patterns,Economic and cultural patterns,AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,aphg-economic-and-cultural-patterns,domains/social_studies/assessment-overlays/assessment-overlays.json,,partially_covered,,,,,,,draft,draft,,,,,G3;G5;E3;E4;E5,,,,,,,,,
assessment_unit:aphg-sustainability-policy-and-argument,"Sustainability, policy, and argument",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,aphg-sustainability-policy-and-argument,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,G5;G6;Q5;Q6;A2,,,,,,,,,
overlay:ap-macroeconomics-overlay,AP Macroeconomics Overlay,AssessmentOverlay,assessment_overlay,social_studies,assessment_overlay,,,,,,AP Macroeconomics,domains/social_studies/assessment-overlays/assessment-overlays.json,,content_partial,,,,,,,draft,draft,,,,,,,,,,,,,,
assessment_unit:apmacro-foundations-and-measures,Foundations and aggregate measures,AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apmacro-foundations-and-measures,domains/social_studies/assessment-overlays/assessment-overlays.json,,partially_covered,,,,,,,draft,draft,,,,,E3;E4;E5;Q4,,,,,,,,,
assessment_unit:apmacro-growth-fluctuation-and-policy,"Growth, fluctuation, and stabilization policy",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apmacro-growth-fluctuation-and-policy,domains/social_studies/assessment-overlays/assessment-overlays.json,,partially_covered,,,,,,,draft,draft,,,,,E4;E5;E6;C4;C6,,,,,,,,,
assessment_unit:apmacro-finance-trade-and-global-context,"Finance, trade, and global context",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apmacro-finance-trade-and-global-context,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,E5;E6;G5;G6,,,,,,,,,
assessment_unit:apmacro-argument-and-application,Argument and application,AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apmacro-argument-and-application,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,Q5;Q6;A1;A2;E6,,,,,,,,,
overlay:ap-microeconomics-overlay,AP Microeconomics Overlay,AssessmentOverlay,assessment_overlay,social_studies,assessment_overlay,,,,,,AP Microeconomics,domains/social_studies/assessment-overlays/assessment-overlays.json,,content_substantial_but_compressed,,,,,,,draft,draft,,,,,,,,,,,,,,
assessment_unit:apmicro-choice-incentives-and-models,"Choice, incentives, and microeconomic models",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apmicro-choice-incentives-and-models,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,E1;E2;E3;Q3;Q4,,,,,,,,,
assessment_unit:apmicro-markets-firms-and-decision-making,"Markets, firms, and decision-making",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apmicro-markets-firms-and-decision-making,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,E2;E3;E4;E5,,,,,,,,,
assessment_unit:apmicro-government-intervention-and-welfare,Government intervention and welfare,AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apmicro-government-intervention-and-welfare,domains/social_studies/assessment-overlays/assessment-overlays.json,,partially_covered,,,,,,,draft,draft,,,,,E4;E5;E6;C4;C6,,,,,,,,,
assessment_unit:apmicro-argument-data-and-application,"Argument, data, and application",AssessmentUnit,assessment_unit,social_studies,assessment_overlay,,,,,,apmicro-argument-data-and-application,domains/social_studies/assessment-overlays/assessment-overlays.json,,covered,,,,,,,draft,draft,,,,,Q4;Q5;Q6;A1;E6,,,,,,,,,
artifact_registry:social_studies_capstone_public_argument_attachments,social_studies_capstone_public_argument_attachments,ArtifactRegistry,artifact_registry,social_studies,artifact_registry,,,,,,,domains/social_studies/artifact-attachments/capstone-public-argument-attachment-registry.yaml,,attachment_registry,,domains/social_studies/artifact-attachments/capstone-public-argument-attachment-registry.yaml,,,social_studies_capstone_public_argument_attachments,,draft,draft,,,,,Q6;H5;C5;G5;E5;A1;A2,,,,,,,,,
artifact:ss-q6-source-set-argument-bundle-01,Source-set argument bundle,Artifact,artifact,social_studies,artifact_registry,,,Drafted,,,ss-q6-source-set-argument-bundle-01,domains/social_studies/artifact-attachments/capstone-public-argument-attachment-registry.yaml,AssessmentBundle,"assess synthesis, claim construction, and public-facing explanation from mixed social studies sources",printable_and_digital,domains/social_studies/artifact-attachments/capstone-public-argument-attachment-registry.yaml,,,social_studies_capstone_public_argument_attachments,,draft,draft,,,,,Q6,,,,,,,,,
artifact:ss-a1-research-synthesis-studio-01,Interdisciplinary research synthesis studio,Artifact,artifact,social_studies,artifact_registry,,,Drafted,,,ss-a1-research-synthesis-studio-01,domains/social_studies/artifact-attachments/capstone-public-argument-attachment-registry.yaml,LessonPattern,"support research-question framing, evidence organization, and cross-branch synthesis",studio_protocol,domains/social_studies/artifact-attachments/capstone-public-argument-attachment-registry.yaml,,,social_studies_capstone_public_argument_attachments,,draft,draft,,,,,A1,,,,,,,,,
artifact:ss-a2-public-briefing-performance-task-01,Public briefing performance task,Artifact,artifact,social_studies,artifact_registry,,,Drafted,,,ss-a2-public-briefing-performance-task-01,domains/social_studies/artifact-attachments/capstone-public-argument-attachment-registry.yaml,PerformanceTask,"demonstrate capstone argument, modeling, and public communication under authentic constraints",performance_task,domains/social_studies/artifact-attachments/capstone-public-argument-attachment-registry.yaml,,,social_studies_capstone_public_argument_attachments,,draft,draft,,,,,A2,,,,,,,,,
artifact:ss-capstone-feedback-revision-routine-01,Capstone feedback and revision routine,Artifact,artifact,social_studies,artifact_registry,,,Drafted,,,ss-capstone-feedback-revision-routine-01,domains/social_studies/artifact-attachments/capstone-public-argument-attachment-registry.yaml,InterventionAsset,"support revision after critique, evidence mismatch, or audience-communication breakdown",routine,domains/social_studies/artifact-attachments/capstone-public-argument-attachment-registry.yaml,,,social_studies_capstone_public_argument_attachments,,draft,draft,,,,,A2,,,,,,,,,
artifact_registry:social_studies_geography_economics_systems_attachments,social_studies_geography_economics_systems_attachments,ArtifactRegistry,artifact_registry,social_studies,artifact_registry,,,,,,,domains/social_studies/artifact-attachments/geography-economics-systems-attachment-registry.yaml,,attachment_registry,,domains/social_studies/artifact-attachments/geography-economics-systems-attachment-registry.yaml,,,social_studies_geography_economics_systems_attachments,,draft,draft,,,,,G3;G4;E3;E4,,,,,,,,,
artifact:ss-g3-movement-resource-map-lab-01,Movement and resource pattern map lab,Artifact,artifact,social_studies,artifact_registry,,,Drafted,,,ss-g3-movement-resource-map-lab-01,domains/social_studies/artifact-attachments/geography-economics-systems-attachment-registry.yaml,InquiryTask,"establish evidence-based reasoning about movement, resources, and spatial patterns",protocol,domains/social_studies/artifact-attachments/geography-economics-systems-attachment-registry.yaml,,,social_studies_geography_economics_systems_attachments,,draft,draft,,,,,G3,,,,,,,,,
artifact:ss-g4-scale-data-comparison-routine-01,Scale and geographic data comparison routine,Artifact,artifact,social_studies,artifact_registry,,,Drafted,,,ss-g4-scale-data-comparison-routine-01,domains/social_studies/artifact-attachments/geography-economics-systems-attachment-registry.yaml,GuidedPractice,support map-data interpretation and reasoning across scale changes,routine,domains/social_studies/artifact-attachments/geography-economics-systems-attachment-registry.yaml,,,social_studies_geography_economics_systems_attachments,,draft,draft,,,,,G4,,,,,,,,,
artifact:ss-e3-incentives-tradeoff-simulation-01,Incentives and tradeoff market simulation,Artifact,artifact,social_studies,artifact_registry,,,Drafted,,,ss-e3-incentives-tradeoff-simulation-01,domains/social_studies/artifact-attachments/geography-economics-systems-attachment-registry.yaml,SimulationTask,"model incentives, tradeoffs, and exchange decisions under constrained conditions",simulation,domains/social_studies/artifact-attachments/geography-economics-systems-attachment-registry.yaml,,,social_studies_geography_economics_systems_attachments,,draft,draft,,,,,E3,,,,,,,,,
artifact:ss-e4-public-resource-decision-brief-01,Public resource decision brief,Artifact,artifact,social_studies,artifact_registry,,,Drafted,,,ss-e4-public-resource-decision-brief-01,domains/social_studies/artifact-attachments/geography-economics-systems-attachment-registry.yaml,TeacherDecisionSupport,"support classroom facilitation of market, labor, and public resource decision reasoning",printable_and_digital,domains/social_studies/artifact-attachments/geography-economics-systems-attachment-registry.yaml,,,social_studies_geography_economics_systems_attachments,,draft,draft,,,,,E4,,,,,,,,,
artifact_registry:social_studies_inquiry_civics_entry_attachments,social_studies_inquiry_civics_entry_attachments,ArtifactRegistry,artifact_registry,social_studies,artifact_registry,,,,,,,domains/social_studies/artifact-attachments/inquiry-civics-entry-attachment-registry.yaml,,attachment_registry,,domains/social_studies/artifact-attachments/inquiry-civics-entry-attachment-registry.yaml,,,social_studies_inquiry_civics_entry_attachments,,draft,draft,,,,,Q1;H1;C1,,,,,,,,,
artifact:ss-q1-observation-protocol-01,"Observe, notice, and question protocol",Artifact,artifact,social_studies,artifact_registry,,,Drafted,,,ss-q1-observation-protocol-01,domains/social_studies/artifact-attachments/inquiry-civics-entry-attachment-registry.yaml,InquiryTask,establish observable evidence for early social studies inquiry entry,protocol,domains/social_studies/artifact-attachments/inquiry-civics-entry-attachment-registry.yaml,,,social_studies_inquiry_civics_entry_attachments,,draft,draft,,,,,Q1,,,,,,,,,
artifact:ss-h1-community-memory-example-01,Community memory artifact comparison exemplar,Artifact,artifact,social_studies,artifact_registry,,,Drafted,,,ss-h1-community-memory-example-01,domains/social_studies/artifact-attachments/inquiry-civics-entry-attachment-registry.yaml,Exemplar,model chronology identity and community memory reasoning,exemplar,domains/social_studies/artifact-attachments/inquiry-civics-entry-attachment-registry.yaml,,,social_studies_inquiry_civics_entry_attachments,,draft,draft,,,,,H1,,,,,,,,,
artifact:ss-c1-fairness-discussion-protocol-01,"Rules, roles, and fairness discussion routine",Artifact,artifact,social_studies,artifact_registry,,,Drafted,,,ss-c1-fairness-discussion-protocol-01,domains/social_studies/artifact-attachments/inquiry-civics-entry-attachment-registry.yaml,CivicDeliberationProtocol,support bounded civic discussion and fairness reasoning,protocol,domains/social_studies/artifact-attachments/inquiry-civics-entry-attachment-registry.yaml,,,social_studies_inquiry_civics_entry_attachments,,draft,draft,,,,,C1,,,,,,,,,
runtime_slice:social_studies_capstone_public_argument_cross_domain_runtime,social_studies_capstone_public_argument_cross_domain_runtime,RuntimeSlice,runtime_slice,social_studies,runtime,,,,,,,domains/social_studies/runtime/capstone-public-argument-cross-domain-runtime-slice.yaml,,runtime_slice,,,,,capstone-public-argument-attachment-registry,social_studies_capstone_public_argument_cross_domain_runtime,draft,draft,,,,,Q6;H5;C5;G5;E5;A1;A2,A1,learner_id;node_id;status;dependency_status;direct_accuracy;explanation_status;transfer_status;retention_status;dominant_failure_modes;recommended_interventions;last_verified_at;review_state,,,,,,,
decision_rule:ss-capstone-cross-route-a1-to-m1,ss-capstone-cross-route-a1-to-m1,DecisionRule,decision_rule,social_studies,runtime,,,,,,ss-capstone-cross-route-a1-to-m1,domains/social_studies/runtime/capstone-public-argument-cross-domain-runtime-slice.yaml,,navigation_rule,,,route_upstream,route_to_learning_to_learn_M1_while_holding_A1_as_primary_social_studies_node,,social_studies_capstone_public_argument_cross_domain_runtime,draft,draft,,,,,,,,,,,,,,current_node_id = A1;dominant_failure_modes_contains A1-FM-01_or_A1-FM-03;learner_cannot_hold_multi-source_evidence_structure_across_notes_and_drafts
decision_rule:ss-capstone-cross-route-a1-to-s1,ss-capstone-cross-route-a1-to-s1,DecisionRule,decision_rule,social_studies,runtime,,,,,,ss-capstone-cross-route-a1-to-s1,domains/social_studies/runtime/capstone-public-argument-cross-domain-runtime-slice.yaml,,navigation_rule,,,route_upstream,route_to_learning_to_learn_S1_before_next_research_cycle,,social_studies_capstone_public_argument_cross_domain_runtime,draft,draft,,,,,,,,,,,,,,current_node_id = A1;dominant_failure_modes_contains A1-FM-02_or_A1-FM-04;learner_repeats_unfit_research_or_note_sorting_routine_without_checking_fit
decision_rule:ss-capstone-cross-route-a2-to-r1,ss-capstone-cross-route-a2-to-r1,DecisionRule,decision_rule,social_studies,runtime,,,,,,ss-capstone-cross-route-a2-to-r1,domains/social_studies/runtime/capstone-public-argument-cross-domain-runtime-slice.yaml,,navigation_rule,,,hold_current,remain_on_A2_and_add_feedback_use_support_before_next_public_briefing_attempt,,social_studies_capstone_public_argument_cross_domain_runtime,draft,draft,,,,,,,,,,,,,,current_node_id = A2;dominant_failure_modes_contains A2-FM-03_or_A2-FM-04;learner_does_not_use_feedback_or_audience_response_for_revision
decision_rule:ss-capstone-cross-domain-reverify-dual-stability,ss-capstone-cross-domain-reverify-dual-stability,DecisionRule,decision_rule,social_studies,runtime,,,,,,ss-capstone-cross-domain-reverify-dual-stability,domains/social_studies/runtime/capstone-public-argument-cross-domain-runtime-slice.yaml,,navigation_rule,,,reverify,require_dual_reverification_of_capstone_node_and_attached_learning_process_support_before_secure_status,,social_studies_capstone_public_argument_cross_domain_runtime,draft,draft,,,,,,,,,,,,,,current_node_status = provisional;prior_progress_depended_on_learning_process_support_route;retention_due_or_transfer_due
runtime_slice:social_studies_capstone_public_argument_runtime,social_studies_capstone_public_argument_runtime,RuntimeSlice,runtime_slice,social_studies,runtime,,,,,,,domains/social_studies/runtime/capstone-public-argument-runtime-slice.yaml,,runtime_slice,,,,,capstone-public-argument-attachment-registry,social_studies_capstone_public_argument_runtime,draft,draft,,,,,Q6;H5;C5;G5;E5;A1;A2,A1,learner_id;node_id;status;dependency_status;direct_accuracy;explanation_status;transfer_status;retention_status;dominant_failure_modes;recommended_interventions;last_verified_at;review_state,,,,,,,
decision_rule:ss-capstone-teach-next,ss-capstone-teach-next,DecisionRule,decision_rule,social_studies,runtime,,,,,,ss-capstone-teach-next,domains/social_studies/runtime/capstone-public-argument-runtime-slice.yaml,,navigation_rule,,,teach_next,advance_to_next_available_capstone_node,,social_studies_capstone_public_argument_runtime,draft,draft,,,,,,,,,,,,,,current_node_status in [secure];next_node_dependencies_secure;next_node_not_yet_secure
decision_rule:ss-capstone-hold-current,ss-capstone-hold-current,DecisionRule,decision_rule,social_studies,runtime,,,,,,ss-capstone-hold-current,domains/social_studies/runtime/capstone-public-argument-runtime-slice.yaml,,navigation_rule,,,hold_current,remain_on_current_capstone_node,,social_studies_capstone_public_argument_runtime,draft,draft,,,,,,,,,,,,,,"current_node_status in [blocked, emerging, provisional];current_node_is_instructionally_actionable"
decision_rule:ss-capstone-route-upstream,ss-capstone-route-upstream,DecisionRule,decision_rule,social_studies,runtime,,,,,,ss-capstone-route-upstream,domains/social_studies/runtime/capstone-public-argument-runtime-slice.yaml,,navigation_rule,,,route_upstream,route_to_most_relevant_disciplinary_dependency,,social_studies_capstone_public_argument_runtime,draft,draft,,,,,,,,,,,,,,current_node_status = blocked;dependency_status_contains_unstable_or_blocked
